timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1717720200,Jun 07 2024 - 12:30am,complete,N/A,Panama,Guyana,Filiberto Martinez,1,0.00,0.00,2.40,1.50,2,0,2,0,0,0,"62,65","",6,3,3,0,4,0,1,2,1,3,14,7,7,2,7,5,8,15,59,41,0.00,0.00,1.78,0.87,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.09,9.50,19.00,1.12,1.40,2.15,3.40,2.62,1.56,Estadio Rommel Fernández Gutiérrez
1717727400,Jun 07 2024 - 2:30am,complete,N/A,El Salvador,Puerto Rico,Héctor Said Martínez Sorto,1,0.00,0.00,1.10,1.75,0,0,0,0,0,0,"","",5,4,2,0,3,0,0,2,1,2,7,4,3,1,4,3,28,19,50,50,0.00,0.00,1.11,0.59,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.36,4.33,6.50,1.22,1.65,2.95,5.10,1.91,1.91,Estadio Cuscatlán
1717727400,Jun 07 2024 - 2:30am,complete,N/A,Costa Rica,St. Kitts and Nevis,Julio Luna Guzmán,1,0.00,0.00,1.90,0.75,4,0,4,1,1,0,"40,49,82,84","",5,3,1,0,3,0,0,1,2,1,15,4,7,1,8,3,11,13,65,35,0.00,0.00,1.94,0.58,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.06,11.00,34.00,1.08,1.33,1.93,2.90,3.00,1.36,Estadio Nacional de Costa Rica
1717873200,Jun 08 2024 - 7:00pm,complete,N/A,British Virgin Islands,Guatemala,Kwinsi Williams,2,1.00,3.00,0.33,1.70,0,3,3,2,0,2,"","23,45'3,47",2,14,3,0,0,0,1,2,0,0,3,18,2,10,1,8,7,8,27,73,0.00,3.29,0.53,2.63,3.50,25,75,50,50,50,50,50,50,50,10.00,1.50,51.00,19.00,1.02,1.07,1.22,1.69,2.50,5.50,1.14,N/A
1717875000,Jun 08 2024 - 7:30pm,complete,N/A,Anguilla,Suriname,Hakeem Harvey,2,1.00,3.00,0.33,1.90,0,4,4,1,0,1,"","10,62,75,87",0,12,1,0,2,0,0,1,1,1,1,23,1,10,0,13,2,10,14,86,0.00,1.61,0.26,3.12,3.00,75,75,50,50,50,75,75,50,50,5.00,4.50,51.00,23.00,1.00,1.03,1.02,1.39,1.90,6.00,1.14,N/A
1717882200,Jun 08 2024 - 9:30pm,complete,N/A,Bahamas,Trinidad and Tobago,Marco Antonio Ortíz Nava,2,0.00,1.00,0.00,1.40,1,7,8,4,0,4,"87","6,14,43,45,56,66,84",1,4,1,0,0,0,1,0,0,0,8,20,5,11,3,9,7,9,41,59,0.00,1.41,1.08,2.48,2.00,50,50,50,50,0,50,50,0,50,4.00,2.00,19.00,13.00,1.09,1.07,1.36,2.01,2.57,2.63,1.44,N/A
1717891200,Jun 09 2024 - 12:00am,complete,N/A,Aruba,Curaçao,César Arturo Ramos Palazuelos,2,0.00,3.00,0.50,2.40,0,2,2,0,0,0,"","58,90'6",1,9,2,0,0,0,0,2,0,0,3,19,2,5,1,14,11,4,24,76,0.00,1.33,0.65,2.13,2.50,50,50,50,50,50,0,50,50,50,4.00,2.00,11.00,5.75,1.25,1.17,1.48,2.40,4.20,1.95,1.80,N/A
1717891200,Jun 09 2024 - 12:00am,complete,N/A,Belize,Nicaragua,Bryan López,2,0.00,3.00,0.00,1.30,0,4,4,1,0,1,"","39,56,65,89",5,2,0,0,2,0,0,0,1,1,10,22,4,10,6,12,7,19,36,64,0.00,1.79,1.18,2.45,2.50,50,50,50,50,50,50,50,50,50,2.00,0.00,9.50,4.75,1.36,1.10,1.75,2.10,3.50,2.10,1.67,FFB Field
1717898400,Jun 09 2024 - 2:00am,complete,N/A,Cayman Islands,Antigua and Barbuda,Pierre Luce Lauziere,2,0.00,1.00,0.75,0.25,1,0,1,0,0,0,"90'1","",3,9,0,0,1,0,0,0,0,1,10,12,7,4,3,8,9,15,45,55,0.00,0.87,1.48,1.60,1.00,50,50,0,0,0,0,50,0,50,2.00,1.00,11.00,7.50,1.20,1.05,1.33,1.85,3.00,1.80,1.95,N/A
1717959600,Jun 09 2024 - 7:00pm,complete,N/A,Dominica,Jamaica,Fernando Guerrero Ramírez,2,0.00,3.00,0.75,2.30,2,3,5,2,0,2,"82,88","30,42,79",1,8,0,0,0,0,0,0,0,0,6,16,3,7,3,9,11,16,42,58,1.11,0.99,0.95,1.95,3.50,0,50,50,50,50,50,100,50,50,6.00,5.00,41.00,17.00,1.04,1.01,1.11,1.16,1.38,2.42,1.58,Windsor Park
1717959600,Jun 09 2024 - 7:00pm,complete,N/A,St. Vincent / Grenadines,El Salvador,Shavin Greene,2,0.00,1.00,0.75,1.10,1,3,4,2,1,1,"43","10,60,83",7,12,1,0,1,0,0,1,1,0,6,14,4,5,2,9,11,14,41,59,1.05,1.11,0.83,1.68,2.50,50,50,50,50,50,50,50,50,50,13.00,3.00,9.00,7.00,1.25,1.10,1.50,1.99,3.10,2.00,1.75,N/A
1717966800,Jun 09 2024 - 9:00pm,complete,N/A,Grenada,Costa Rica,Steffon Dewar,2,1.00,3.00,1.75,1.90,0,3,3,2,0,2,"","9,34,70",5,5,3,0,1,0,1,2,0,1,3,9,0,6,3,3,17,24,60,40,1.60,1.94,0.77,1.30,4.00,50,100,100,100,0,50,100,50,100,7.00,2.00,19.00,9.50,1.11,1.09,1.36,1.87,2.80,2.48,1.61,N/A
1717966800,Jun 09 2024 - 9:00pm,complete,N/A,Barbados,Haiti,Keylor Herrera,2,0.00,3.00,0.25,2.00,1,3,4,2,0,2,"73","12,45'1,84",1,4,2,0,1,0,2,0,0,1,5,16,3,5,2,11,10,15,32,68,0.92,2.26,0.76,1.82,4.00,100,100,100,50,50,0,100,100,100,12.00,3.00,34.00,13.00,1.05,1.08,1.25,1.77,2.70,2.96,1.44,N/A
1717974000,Jun 09 2024 - 11:00pm,complete,N/A,Bermuda,Honduras,Karen Hernández Andrade,2,1.00,3.00,0.80,2.10,1,6,7,2,1,1,"45'4","14,49,53,56,62,90'1",2,6,1,0,0,0,0,1,0,0,3,23,3,14,0,9,5,8,40,60,2.41,2.23,0.59,2.82,3.00,100,100,50,50,0,50,100,0,100,18.00,3.00,13.00,7.00,1.20,1.14,1.40,2.10,3.50,1.95,1.80,Bermuda National Stadium
1717981200,Jun 10 2024 - 1:00am,complete,N/A,Montserrat,Panama,Ismael Alexander Cornejo,2,0.00,3.00,0.75,2.40,1,3,4,1,0,1,"48","40,61,70",3,8,1,0,0,0,0,1,0,0,2,16,1,8,1,8,10,12,27,73,0.86,1.78,0.51,2.46,3.50,50,100,50,50,50,50,50,100,100,9.00,5.00,41.00,15.00,1.05,1.01,1.18,1.17,1.40,2.38,1.53,Estadio Olimpico del IND Managua
1718132400,Jun 11 2024 - 7:00pm,complete,N/A,St. Lucia,Aruba,Selvin Brown,3,0.00,0.00,1.00,0.50,2,2,4,3,1,2,"45'2,67","21,43",5,4,1,0,1,0,0,1,0,1,14,10,9,8,5,2,18,15,57,43,0.53,0.65,2.00,1.49,2.50,50,100,50,0,0,0,50,100,100,4.00,4.00,2.10,3.60,3.40,1.26,1.75,2.32,2.32,1.67,2.10,N/A
1718134200,Jun 11 2024 - 7:30pm,complete,N/A,Cuba,Cayman Islands,Fernando Morón,3,0.00,3.00,1.50,0.75,3,0,3,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.45,1.48,0.00,0.00,2.50,50,50,50,50,0,50,50,0,100,6.00,3.00,1.08,12.00,21.00,1.07,1.33,1.83,2.65,2.50,1.50,N/A
1718136000,Jun 11 2024 - 8:00pm,complete,N/A,St. Kitts and Nevis,Bahamas,Walter Alexander López Castellanos,3,0.00,0.00,0.75,0.00,1,0,1,1,1,0,"12","",15,3,2,0,2,1,0,2,2,1,20,4,9,2,11,2,16,13,68,32,0.58,1.08,2.49,0.62,6.00,50,100,100,100,50,50,100,100,100,4.00,4.00,1.20,7.00,11.00,1.01,1.48,2.05,2.24,2.05,1.70,Warner Park Football Stadium
1718143200,Jun 11 2024 - 10:00pm,complete,N/A,Guyana,Belize,Reon Radix,3,0.00,0.00,1.50,0.00,3,1,4,0,0,0,"66,67,72","88",10,2,0,0,1,0,0,0,0,1,17,2,8,1,9,1,8,13,64,36,0.87,1.18,2.20,0.41,3.00,0,100,50,50,0,0,50,100,100,8.00,4.00,1.53,4.33,5.75,1.01,1.57,2.14,3.70,1.70,2.05,N/A
1718150400,Jun 12 2024 - 12:00am,complete,N/A,Puerto Rico,Anguilla,Oshane Nation,3,1.00,0.67,1.75,0.33,8,0,8,2,2,0,"21,33,49,51,58,66,70,90'1","",6,0,1,0,1,0,0,1,1,0,22,2,11,1,11,1,11,11,73,27,0.59,0.26,2.71,0.26,1.00,17,34,17,17,0,17,34,17,17,4.00,4.33,1.02,21.00,51.00,1.01,1.08,1.12,1.40,3.00,1.36,Estadio Juán Rámon Loubriel
1718150400,Jun 12 2024 - 12:00am,complete,N/A,Dominican Republic,British Virgin Islands,Adonai Escobedo González,3,0.00,0.67,1.50,0.33,4,0,4,3,3,0,"2,14,31,90'2","",5,1,0,0,0,0,0,0,0,0,17,4,8,2,9,2,11,11,77,23,0.84,0.53,1.96,0.49,1.34,17,34,17,0,0,17,67,0,17,7.00,6.33,1.05,13.00,41.00,1.01,1.22,1.33,1.76,2.75,1.40,N/A
1749063600,Jun 04 2025 - 7:00pm,complete,N/A,Dominica,British Virgin Islands,Karen Hernández Andrade,3,0.00,0.50,0.75,0.33,3,0,3,2,2,0,"29,35,75","",5,5,0,0,1,0,0,0,0,1,13,12,5,2,8,10,10,10,50,50,1.03,0.51,1.48,1.26,3.88,38,88,75,63,50,75,75,50,75,3.50,1.50,1.45,4.20,7.50,1.21,1.90,3.10,5.50,2.00,1.75,Windsor Park
1749070800,Jun 04 2025 - 9:00pm,complete,N/A,Montserrat,Belize,N/A,3,0.00,0.00,0.75,0.00,1,0,1,1,1,0,"2","",1,2,1,0,2,0,0,1,1,1,7,8,3,4,4,4,17,16,29,71,0.69,0.80,0.99,1.21,4.25,75,100,100,100,25,25,75,100,100,6.50,2.00,2.35,3.25,3.07,1.36,2.05,3.50,7.50,1.72,1.85,Ato Boldon Stadium
1749070800,Jun 04 2025 - 9:00pm,complete,N/A,Barbados,Aruba,Andrew Samuel,3,0.00,0.50,0.25,0.50,1,1,2,2,1,1,"7","15",11,1,2,0,1,0,0,2,0,1,19,8,8,4,11,4,13,23,66,34,0.84,1.07,2.50,1.16,3.75,75,100,75,75,25,50,75,75,100,4.50,3.00,2.05,3.50,3.50,1.17,1.66,2.35,4.20,1.50,2.17,N/A
1749078000,Jun 04 2025 - 11:00pm,complete,N/A,St. Vincent / Grenadines,Anguilla,Steffon Dewar,3,0.00,0.50,0.75,0.33,6,0,6,2,2,0,"21,25,70,85,59,61","",4,0,0,0,0,0,0,0,0,0,3,1,2,0,1,1,3,5,67,33,0.94,0.26,0.70,0.17,4.00,63,88,75,75,38,75,88,75,75,7.50,2.25,1.06,7.75,18.00,1.11,1.40,1.99,3.00,2.10,1.74,N/A
1749078000,Jun 04 2025 - 11:00pm,complete,N/A,Bermuda,Cayman Islands,Rubiel Vazquez,3,0.50,1.50,0.80,0.75,5,0,5,1,1,0,"13,85,54,65,79","",1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,9,9,71,29,1.50,1.48,0.53,0.10,3.25,50,75,50,25,25,25,50,25,75,7.00,1.50,1.17,6.55,11.00,1.09,1.39,1.96,3.14,1.93,1.80,N/A
1749078000,Jun 04 2025 - 11:00pm,complete,N/A,Grenada,Bahamas,N/A,3,0.50,0.00,1.75,0.00,6,0,6,2,2,0,"15,36,72,90,58,78","",2,0,1,0,0,0,0,1,0,0,5,0,3,0,2,0,11,2,77,23,1.19,0.85,1.03,0.16,4.00,50,75,75,50,25,75,100,25,75,5.50,4.00,1.03,12.00,19.71,1.05,1.25,1.73,2.45,2.17,1.62,N/A
1749236400,Jun 06 2025 - 7:00pm,complete,N/A,Antigua and Barbuda,Cuba,Kwinsi Williams,4,0.50,1.50,0.25,1.50,0,1,1,1,0,1,"","45'8",3,6,0,1,1,0,0,1,1,0,4,19,1,3,3,16,9,12,27,73,1.23,0.45,0.56,1.94,2.50,50,75,50,25,0,25,50,0,75,8.50,2.00,5.50,4.08,1.56,1.20,1.67,2.85,4.75,1.65,1.93,N/A
1749247200,Jun 06 2025 - 10:00pm,complete,N/A,Suriname,Puerto Rico,Nelson Salgado,4,3.00,2.00,1.90,1.75,1,0,1,0,0,0,"79","",6,4,1,0,0,0,0,1,0,0,15,3,3,0,12,3,11,12,63,37,2.37,1.65,1.74,0.42,4.25,25,75,75,75,50,50,75,75,75,13.50,4.50,1.20,6.50,12.07,1.15,1.65,2.45,4.80,2.27,1.60,N/A
1749252600,Jun 06 2025 - 11:30pm,complete,N/A,Curaçao,St. Lucia,Jose Torres,4,3.00,0.50,2.40,1.00,4,0,4,1,1,0,"52,57,37,74","",8,2,1,0,0,0,0,1,0,0,26,6,10,1,16,5,4,3,66,34,1.73,1.27,2.52,0.54,3.50,75,100,75,50,25,25,75,75,100,10.50,2.50,1.16,9.10,11.00,1.10,1.36,1.94,3.30,1.95,1.75,N/A
1749252600,Jun 06 2025 - 11:30pm,complete,N/A,Trinidad and Tobago,St. Kitts and Nevis,Natalie Simon,4,2.00,1.50,1.40,0.75,6,2,8,4,2,2,"9,85,48,66,89,29","45,27",6,3,0,0,1,0,0,0,0,1,23,10,15,6,8,4,2,3,66,34,1.95,1.54,2.58,1.12,4.25,50,75,75,75,25,50,100,50,75,13.00,3.50,1.01,23.00,49.00,1.02,1.18,1.50,1.91,1.93,1.81,Hasely Crawford Stadium
1749261600,Jun 07 2025 - 2:00am,complete,N/A,Nicaragua,Guyana,Ekaterina Koroleva,4,3.00,1.50,1.30,1.50,1,0,1,1,1,0,"41","",6,3,2,0,4,0,0,2,3,1,25,13,4,3,21,10,19,18,54,46,2.12,1.53,2.31,1.22,3.75,50,100,75,75,25,25,50,100,100,8.50,3.00,1.44,3.95,6.90,1.30,2.04,3.40,5.80,2.05,1.75,N/A
1749263400,Jun 07 2025 - 2:30am,complete,N/A,Guatemala,Dominican Republic,N/A,4,3.00,1.50,1.70,1.50,4,2,6,3,1,2,"6,58,61,52","17,36",4,3,1,0,2,0,0,1,0,2,12,18,6,8,6,10,10,13,52,48,2.96,1.40,1.27,1.74,3.50,0,75,75,50,25,75,100,25,75,17.00,3.00,2.00,2.98,3.40,1.33,2.05,3.30,6.50,1.80,1.95,N/A
1749322800,Jun 07 2025 - 7:00pm,complete,N/A,British Virgin Islands,Jamaica,Bryan Hamed López Castellanos,4,0.40,3.00,0.33,2.30,0,1,1,1,0,1,"","17",0,5,0,0,1,0,0,0,0,1,2,15,2,5,0,10,10,12,30,70,0.76,1.47,0.38,1.62,2.70,35,65,55,35,25,55,80,25,55,8.17,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1749322800,Jun 07 2025 - 7:00pm,complete,N/A,Anguilla,El Salvador,N/A,4,0.40,2.00,0.33,1.10,0,3,3,2,0,2,"","45'5,3,77",0,14,0,0,0,0,0,0,0,0,0,24,0,14,0,10,4,6,14,86,0.23,1.40,0.07,3.48,3.00,35,65,55,55,20,55,65,55,55,8.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1749322800,Jun 07 2025 - 7:00pm,complete,N/A,Cayman Islands,Honduras,N/A,4,1.00,3.00,0.75,2.10,0,1,1,0,0,0,"","86",0,15,0,0,1,0,0,0,0,1,1,31,0,8,1,23,15,5,15,85,0.79,2.52,0.16,3.36,4.25,50,84,84,67,42,50,67,42,84,10.50,-0.33,67.00,23.00,1.01,1.00,1.11,1.30,1.70,4.00,1.14,Truman Bodden Stadium
1749330000,Jun 07 2025 - 9:00pm,complete,N/A,Aruba,Haiti,Luis Enrique Santander Aguirre,4,0.67,3.00,0.50,2.00,0,5,5,2,0,2,"","29,35,61,67,87",2,2,0,0,0,0,0,0,0,0,7,24,3,10,4,14,15,13,29,71,1.10,2.04,0.85,2.69,3.09,84,100,67,42,0,59,84,67,84,8.50,2.83,18.09,11.00,1.09,1.06,1.18,1.62,2.40,2.05,1.79,N/A
1749337200,Jun 07 2025 - 11:00pm,complete,N/A,Bahamas,Costa Rica,Reon Radix,4,0.00,3.00,0.00,1.90,0,8,8,3,0,3,"","20,48,38,45'2,90,64,51,79",0,10,1,0,0,0,1,0,0,0,1,47,1,19,0,28,4,4,24,76,0.62,1.62,0.16,4.53,4.25,17,84,84,59,34,59,100,59,84,6.33,2.33,71.00,20.00,1.01,1.01,1.05,1.12,1.28,5.80,1.18,N/A
1749344400,Jun 08 2025 - 1:00am,complete,N/A,Belize,Panama,Julio Luna Guzmán,4,0.00,3.00,0.00,2.40,0,2,2,1,0,1,"","10,50",2,8,1,0,3,0,1,0,2,1,5,17,0,5,5,12,7,15,28,72,0.93,2.12,0.40,1.67,3.00,42,84,59,59,0,0,59,84,84,10.00,2.50,80.00,14.00,1.01,1.06,1.22,1.54,2.23,3.85,1.29,N/A
1749582000,Jun 10 2025 - 7:00pm,complete,N/A,St. Kitts and Nevis,Grenada,N/A,5,1.00,1.33,0.75,1.75,2,3,5,1,1,0,"34,90'4","49,76,90'1",5,5,2,0,0,0,1,1,0,0,23,18,7,8,16,10,11,11,49,51,1.40,1.13,2.17,1.90,4.33,33,84,84,67,33,67,100,50,84,10.00,3.67,3.93,4.20,1.68,1.18,1.60,2.45,3.90,1.57,2.30,N/A
1749585600,Jun 10 2025 - 8:00pm,complete,N/A,Cuba,Bermuda,Oliver Amet Vergara Rodriguez,5,2.00,1.33,1.50,0.80,1,2,3,1,0,1,"59","6,74",8,7,2,0,4,0,2,0,2,2,8,5,2,3,6,2,14,16,60,40,1.20,1.18,0.85,0.71,3.67,50,84,67,50,34,33,84,34,67,7.50,2.33,1.50,4.64,4.98,1.17,1.57,2.23,3.80,1.70,2.05,N/A
1749592800,Jun 10 2025 - 10:00pm,complete,N/A,Haiti,Curaçao,N/A,5,3.00,3.00,2.00,2.40,1,5,6,2,0,2,"61","12,15,89,69,90'3",6,0,0,0,1,0,0,0,1,0,21,11,5,9,16,2,10,19,60,40,2.26,1.99,2.08,1.57,3.84,50,100,84,67,33,34,84,100,100,12.00,2.00,2.21,3.26,3.21,1.24,1.85,3.25,6.10,1.66,2.06,N/A
1749592800,Jun 10 2025 - 10:00pm,complete,N/A,St. Lucia,Barbados,Sergio Armando Reyna Moller,5,0.33,0.33,1.00,0.25,2,1,3,2,1,1,"42,90","12",7,2,0,0,2,0,0,0,0,2,17,10,7,2,10,8,12,15,54,46,1.02,1.39,1.85,0.95,3.67,84,100,84,67,17,50,100,67,84,8.33,2.67,1.85,4.10,3.45,1.11,1.41,2.00,3.50,1.47,2.63,N/A
1749596400,Jun 10 2025 - 11:00pm,complete,N/A,Dominican Republic,Dominica,Marianela Araya Cruz,5,1.00,1.00,1.50,0.75,5,0,5,4,4,0,"16,39,33,44,89","",8,3,1,0,0,0,0,1,0,0,38,4,18,1,20,3,4,5,69,31,1.51,1.18,3.91,0.34,4.17,33,84,84,67,50,84,100,50,84,7.33,2.66,1.08,12.00,53.00,1.06,1.18,1.70,2.08,2.32,1.53,N/A
1749596400,Jun 10 2025 - 11:00pm,complete,N/A,Jamaica,Guatemala,N/A,5,3.00,3.00,2.30,1.70,3,0,3,2,2,0,"26,37,73","",5,1,0,0,0,0,0,0,0,0,18,5,8,2,10,3,6,5,62,38,1.52,2.40,1.81,0.49,3.67,33,67,67,50,50,67,100,50,67,14.66,2.34,2.00,3.35,3.70,1.32,2.05,3.80,6.75,1.83,1.84,N/A
1749600000,Jun 11 2025 - 12:00am,complete,N/A,Guyana,Montserrat,Ricangel de Leça,5,1.00,1.00,1.50,0.75,3,0,3,2,2,0,"36,38,72","",4,2,0,0,2,0,0,0,2,0,17,7,11,2,6,5,13,9,51,49,1.43,0.79,2.06,0.84,2.83,50,67,50,50,17,17,67,67,67,7.66,4.00,1.50,4.10,7.50,1.36,2.07,3.90,7.60,2.38,1.53,Jalan Besar Stadium
1749600000,Jun 11 2025 - 12:00am,complete,N/A,Panama,Nicaragua,Ismael Rosario Lopez Peñuelas,5,3.00,3.00,2.40,1.30,3,0,3,0,0,0,"56,88,90'3","",5,5,1,0,0,0,1,0,0,0,12,7,6,1,6,6,14,12,54,46,1.97,2.19,1.48,0.69,3.00,33,84,50,50,17,17,84,67,84,10.66,3.33,1.32,4.50,8.50,1.21,1.85,3.00,5.80,1.97,1.75,Estadio Rommel Fernández Gutiérrez
1749603600,Jun 11 2025 - 1:00am,complete,N/A,El Salvador,Suriname,Jon Freemon,5,2.33,3.00,1.10,1.90,1,1,2,2,1,1,"32","19",3,4,3,0,4,0,1,2,3,1,9,5,3,1,6,4,20,10,34,66,2.09,2.16,1.03,0.61,2.83,33,67,67,50,17,50,67,50,84,18.00,3.00,2.30,2.79,2.86,1.45,2.35,4.40,10.00,1.95,1.75,Estadio Cuscatlán
1749603600,Jun 11 2025 - 1:00am,complete,N/A,Puerto Rico,St. Vincent / Grenadines,Randy Encarnación,5,1.33,1.00,1.75,0.75,2,1,3,1,1,0,"77,11","47",3,5,2,0,2,0,1,1,0,2,10,9,6,5,4,4,18,12,54,46,1.24,0.86,1.26,1.09,4.00,34,67,67,67,50,67,67,67,84,11.00,2.00,1.28,4.80,9.40,1.13,1.50,2.20,3.70,1.75,2.00,N/A
1749603600,Jun 11 2025 - 1:00am,complete,N/A,Costa Rica,Trinidad and Tobago,Daniel Quintero Huittrón,5,3.00,2.33,1.90,1.40,2,1,3,2,2,0,"23,38","58",8,3,1,0,5,1,1,0,1,5,19,14,10,4,9,10,10,16,66,34,2.59,2.16,2.20,1.31,5.84,50,100,100,84,50,84,100,67,100,11.34,1.34,1.29,4.75,8.30,1.20,1.70,2.62,4.60,1.98,1.75,Estadio Nacional de Costa Rica
1749607200,Jun 11 2025 - 2:00am,complete,N/A,Honduras,Antigua and Barbuda,José Meléndez,5,3.00,0.33,2.10,0.25,2,0,2,0,0,0,"49,80","",16,1,0,0,2,0,0,0,0,2,26,1,11,1,15,0,10,7,82,18,2.80,1.01,2.99,0.23,2.67,50,50,34,34,17,34,67,17,84,15.67,1.66,1.05,15.00,31.99,1.06,1.19,1.60,2.40,2.75,1.36,Estadio Tiburcio Carías Andino
1757021400,Sep 04 2025 - 9:30pm,complete,2685,Suriname,Panama,Kwinsi Williams,1,2.50,3.00,1.90,2.40,0,0,0,0,0,0,"","",3,11,2,0,1,0,0,2,0,1,9,15,3,4,6,11,7,10,44,56,1.77,1.85,1.12,1.85,2.88,38,88,50,38,13,25,63,63,88,13.50,4.25,4.70,3.50,1.75,1.33,2.18,3.95,7.50,1.91,1.85,N/A
1757037600,Sep 05 2025 - 2:00am,complete,5000,Guatemala,El Salvador,Juan Calderón,1,2.25,2.00,1.70,1.10,0,1,1,0,0,0,"","79",10,1,2,0,3,0,2,0,3,0,19,10,5,1,14,9,10,12,72,28,1.92,1.83,2.04,0.86,3.38,38,88,75,38,25,88,88,38,75,15.75,2.00,1.74,3.20,4.75,1.41,2.40,4.25,9.50,2.04,1.68,N/A
1757109600,Sep 05 2025 - 10:00pm,complete,4100,Bermuda,Jamaica,Keylor Herrera,1,1.75,3.00,0.80,2.30,0,4,4,2,0,2,"","6,26,58,90",2,5,0,0,2,0,0,0,1,1,8,18,3,7,5,11,7,12,54,46,1.06,1.59,1.15,2.03,3.38,50,75,63,38,38,38,100,50,75,9.25,3.25,9.50,5.75,1.30,1.13,1.53,2.35,4.20,1.93,1.83,Bermuda National Stadium
1757116800,Sep 06 2025 - 12:00am,complete,8500,Trinidad and Tobago,Curaçao,Katia Itzel García,1,1.75,3.00,1.40,2.40,0,0,0,0,0,0,"","",4,3,5,0,1,0,2,3,1,0,14,5,7,2,7,3,13,10,49,51,1.95,1.88,1.94,0.81,5.00,75,100,88,75,50,63,88,75,100,9.50,3.00,3.30,3.16,2.15,1.36,2.07,3.60,8.00,1.91,1.83,Hasely Crawford Stadium
1757116800,Sep 06 2025 - 12:00am,complete,4254,Haiti,Honduras,Pierre Luce Lauziere,1,2.25,3.00,2.00,2.10,0,0,0,0,0,0,"","",8,5,0,0,0,0,0,0,0,0,15,14,7,3,8,11,12,7,45,55,2.21,2.85,1.90,1.49,4.00,63,88,75,63,38,63,75,75,100,17.50,1.00,2.58,3.00,2.88,1.42,2.25,3.78,7.00,1.91,1.85,N/A
1757124000,Sep 06 2025 - 2:00am,complete,19532,Nicaragua,Costa Rica,Marco Antonio Ortíz Nava,1,2.25,3.00,1.30,1.90,1,1,2,0,0,0,"81","60",4,6,1,1,2,0,1,1,0,2,9,11,2,2,7,9,6,13,41,59,1.81,2.49,1.00,1.26,3.88,25,88,88,50,25,50,88,63,88,10.75,1.75,5.05,3.40,1.61,1.35,2.12,3.88,8.50,2.05,1.75,N/A
1757377800,Sep 09 2025 - 12:30am,complete,20675,El Salvador,Suriname,N/A,2,2.20,2.20,1.10,1.90,1,2,3,1,0,1,"73","12,81",7,4,3,0,1,0,1,2,0,1,11,10,2,4,9,6,15,14,46,54,1.63,1.64,1.10,1.15,2.20,40,60,40,30,10,50,60,30,60,13.00,4.20,2.01,3.00,3.30,1.51,2.69,4.90,10.00,2.12,1.62,Estadio Cuscatlán
1757381400,Sep 09 2025 - 1:30am,complete,8575,Panama,Guatemala,Hector Martinez,2,2.60,1.80,2.40,1.70,1,1,2,2,1,1,"37","35",6,2,3,0,2,0,1,2,1,1,18,7,6,1,12,6,22,11,72,28,1.85,1.94,2.05,0.65,3.00,20,80,60,30,20,40,60,50,90,15.40,2.40,1.48,4.20,6.50,1.21,1.81,2.89,5.40,1.95,1.73,Estadio Rommel Fernández Gutiérrez
1757462400,Sep 10 2025 - 12:00am,complete,25016,Jamaica,Trinidad and Tobago,Mario Alberto Escobar Toca,2,3.00,1.60,2.30,1.40,2,0,2,1,1,0,"36,57","",7,6,4,0,0,0,2,2,0,0,10,13,4,2,6,11,7,4,46,54,1.68,1.94,1.37,1.42,3.70,50,70,70,50,30,70,90,40,70,9.40,4.00,1.42,4.50,8.75,1.25,1.73,2.70,4.90,2.10,1.68,N/A
