Partido_ID,Local,Visitante,Goles_Local,Goles_Visitante,Local_GF_Prom,Local_GC_Prom,Visita_GF_Prom,Visita_GC_Prom,Target_Ganador
2642,Villarreal,Real Sociedad,3,1,1.375,1.8125,2.0625,1.5,1
2643,Elche,RCD Mallorca,2,1,1.25,2.375,1.3125,1.6875,1
2644,RCD Espanyol de Barcelona,Getafe,1,2,1.3125,2.0625,0.9375,0.5625,2
2645,Levante,Real Oviedo,4,2,1.0625,1.25,0.875,1.5625,1
2646,CA Osasuna,Girona,1,0,1.3125,1.625,1.5,0.9375,1
2647,Sevilla,Valencia,0,2,1.4375,2.125,1.3125,1.125,2
2648,Barcelona,Rayo Vallecano de Madrid,1,0,3.625,1.25,1.5,1.0625,1
2649,RC Celta de Vigo,Deportivo Alavés,3,4,1.375,1.1875,1.0625,1.8125,2
2650,Athletic Bilbao,Real Betis,2,1,1.125,1.6875,1.1875,1.3125,1
2651,Real Madrid,Atletico Madrid,3,2,2.4375,0.75,2.4375,1.6875,1
2652,Rayo Vallecano de Madrid,Elche,1,0,1.0,1.1875,1.3125,2.25,1
2653,Real Sociedad,Levante,2,0,2.0,2.0,1.5625,1.5,1
2654,RCD Mallorca,Real Madrid,2,1,1.4375,1.8125,2.5,1.125,1
2655,Real Betis,RCD Espanyol de Barcelona,0,0,1.0625,1.375,1.1875,2.125,0
2656,Atletico Madrid,Barcelona,1,2,2.1875,1.9375,3.4375,1.0625,2
2657,Getafe,Athletic Bilbao,2,0,1.125,0.625,1.1875,1.625,1
2658,Valencia,RC Celta de Vigo,2,3,1.5,1.0625,1.625,1.8125,2
2659,Real Oviedo,Sevilla,1,0,1.1875,1.875,1.1875,2.1875,1
2660,Deportivo Alavés,CA Osasuna,2,2,1.75,1.9375,1.5,1.4375,0
2661,Girona,Villarreal,1,0,1.3125,0.875,1.8125,1.375,1
2662,Real Madrid,Girona,1,1,1.8125,1.5625,1.25,0.75,0
2663,Real Sociedad,Deportivo Alavés,3,3,2.0,1.5625,1.875,1.875,0
2664,Elche,Valencia,1,0,1.0625,2.0625,1.4375,1.375,1
2665,Barcelona,RCD Espanyol de Barcelona,4,1,1.9375,1.0625,1.0625,1.875,1
2666,Sevilla,Atletico Madrid,2,1,0.9375,2.125,2.1875,1.5625,1
2667,CA Osasuna,Real Betis,1,1,1.4375,1.4375,0.9375,1.125,0
2668,RCD Mallorca,Rayo Vallecano de Madrid,3,0,1.375,1.625,1.0625,0.875,1
2669,RC Celta de Vigo,Real Oviedo,0,3,1.875,1.9375,1.125,1.5625,2
2670,Athletic Bilbao,Villarreal,1,2,1.125,1.75,1.5625,1.25,2
2671,Levante,Getafe,1,0,1.25,1.625,1.25,0.5625,1
2672,Athletic Bilbao,CA Osasuna,1,0,1.1875,1.5625,1.3125,1.1875,1
2673,RCD Mallorca,Valencia,1,1,1.6875,1.3125,1.25,1.3125,0
2674,Real Madrid,Deportivo Alavés,2,1,1.875,1.8125,2.1875,2.25,1
2675,Girona,Real Betis,2,3,1.0,0.875,0.9375,1.0625,2
2676,Elche,Atletico Madrid,3,2,1.0,1.375,1.6875,1.5,1
2677,Real Sociedad,Getafe,0,1,2.0,1.9375,1.1875,0.5625,2
2678,Barcelona,RC Celta de Vigo,1,0,2.4375,1.1875,1.6875,2.1875,1
2679,Levante,Sevilla,2,0,1.3125,1.5,0.9375,1.625,1
2680,Rayo Vallecano de Madrid,RCD Espanyol de Barcelona,1,0,0.875,1.125,1.0,2.1875,1
2681,Real Oviedo,Villarreal,1,1,1.5625,1.375,1.6875,1.1875,0
2682,Real Betis,Real Madrid,1,1,1.25,1.125,2.125,1.6875,0
2683,Deportivo Alavés,RCD Mallorca,2,1,1.75,2.1875,1.5,1.1875,1
2684,Getafe,Barcelona,0,2,1.125,0.4375,2.375,0.875,2
2685,Valencia,Girona,2,1,1.125,1.375,1.375,1.25,1
2686,Atletico Madrid,Athletic Bilbao,3,2,1.75,2.0625,1.0625,1.375,1
2687,Rayo Vallecano de Madrid,Real Sociedad,3,3,1.0,0.875,1.8125,1.6875,0
2688,Real Oviedo,Elche,1,2,1.4375,1.0625,1.25,1.4375,2
2689,CA Osasuna,Sevilla,2,1,1.0625,1.25,0.875,1.5,1
2690,Villarreal,RC Celta de Vigo,2,1,1.25,1.1875,1.3125,1.875,1
2691,RCD Espanyol de Barcelona,Levante,0,0,0.8125,2.0,1.0625,1.0,0
2692,Girona,RCD Mallorca,0,1,1.375,1.5625,1.4375,1.25,2
2693,Villarreal,Levante,5,1,1.5625,1.125,1.0625,0.625,1
2694,Valencia,Atletico Madrid,0,2,1.25,1.0625,1.75,1.875,2
2695,Deportivo Alavés,Athletic Bilbao,2,4,1.875,2.0,1.1875,1.5625,2
2696,CA Osasuna,Barcelona,1,2,1.0625,1.125,2.1875,0.75,2
2697,RC Celta de Vigo,Elche,3,1,1.0625,1.875,1.5625,1.3125,1
2698,Getafe,Rayo Vallecano de Madrid,0,2,0.75,0.8125,1.25,1.4375,2
2699,Real Betis,Real Oviedo,3,0,1.375,1.3125,1.4375,1.3125,1
2700,RCD Espanyol de Barcelona,Real Madrid,0,2,0.75,1.75,2.0625,1.6875,2
2701,Sevilla,Real Sociedad,1,0,1.0,1.6875,1.9375,2.1875,1
2702,Levante,CA Osasuna,3,2,1.125,1.5,1.125,1.375,1
2703,Elche,Deportivo Alavés,1,1,1.625,1.875,1.8125,2.3125,0
2704,Sevilla,RCD Espanyol de Barcelona,2,1,0.875,1.5,0.5,1.5,1
2705,Atletico Madrid,RC Celta de Vigo,0,1,1.3125,1.25,1.5,1.5625,2
2706,Real Sociedad,Real Betis,2,2,1.5,1.75,1.6875,1.125,0
2707,RCD Mallorca,Villarreal,1,1,1.1875,1.125,2.1875,1.1875,0
2708,Athletic Bilbao,Valencia,0,1,1.6875,1.625,1.125,1.3125,2
2709,Real Oviedo,Getafe,0,0,0.875,1.6875,0.625,1.0,0
2710,Barcelona,Real Madrid,2,0,2.25,0.75,1.875,1.1875,1
2711,Rayo Vallecano de Madrid,Girona,1,1,1.5625,1.0,1.125,1.5625,0
2712,RC Celta de Vigo,Levante,2,3,1.5625,1.4375,1.4375,1.6875,2
2713,Real Betis,Elche,2,1,1.625,1.1875,1.375,1.6875,1
2714,CA Osasuna,Atletico Madrid,1,2,1.375,1.75,1.0625,1.125,2
2715,RCD Espanyol de Barcelona,Athletic Bilbao,2,0,0.5625,1.5,1.4375,1.75,1
2716,Villarreal,Sevilla,2,3,2.125,1.1875,1.1875,1.4375,2
2717,Deportivo Alavés,Barcelona,1,0,1.75,2.125,2.1875,0.625,1
2718,Getafe,RCD Mallorca,3,1,0.5,0.9375,1.25,1.0625,1
2719,Valencia,Rayo Vallecano de Madrid,1,1,1.125,1.0625,1.5625,1.125,0
2720,Girona,Real Sociedad,1,1,0.9375,1.25,1.6875,1.8125,0
2721,Real Madrid,Real Oviedo,2,0,1.375,1.375,0.75,1.5,1
2722,Athletic Bilbao,RC Celta de Vigo,1,1,1.125,1.6875,1.6875,1.6875,0
2723,Atletico Madrid,Girona,1,0,1.125,1.1875,0.9375,1.0625,1
2724,Elche,Getafe,1,0,1.1875,1.8125,1.0,0.875,1
2725,Levante,RCD Mallorca,2,0,1.875,2.0625,1.3125,1.3125,1
2726,Rayo Vallecano de Madrid,Villarreal,2,0,1.1875,0.9375,2.1875,1.375,1
2727,Real Sociedad,Valencia,3,4,1.4375,1.625,1.0,1.125,2
2728,Real Oviedo,Deportivo Alavés,0,1,0.625,1.4375,1.6875,1.875,2
2729,CA Osasuna,RCD Espanyol de Barcelona,1,2,1.3125,1.9375,0.8125,1.375,2
2730,Sevilla,Real Madrid,0,1,1.5,1.4375,1.5,1.1875,2
2731,Barcelona,Real Betis,3,1,1.5,0.6875,1.75,1.125,1
2732,Deportivo Alavés,Rayo Vallecano de Madrid,1,2,1.5,1.1875,1.25,0.875,2
2733,Real Betis,Levante,2,1,1.5625,1.5625,2.0625,1.375,1
2734,RC Celta de Vigo,Sevilla,1,0,1.4375,1.625,1.3125,1.5625,1
2735,RCD Espanyol de Barcelona,Real Sociedad,1,1,1.125,1.25,1.875,2.0625,0
2736,Getafe,CA Osasuna,1,0,0.875,0.8125,1.25,1.9375,1
2737,RCD Mallorca,Real Oviedo,3,0,1.0625,1.5625,0.5625,1.1875,1
2738,Real Madrid,Athletic Bilbao,4,2,1.25,1.0625,0.8125,1.5625,1
2739,Valencia,Barcelona,3,1,1.5625,1.3125,1.75,0.75,1
2740,Girona,Elche,1,1,0.875,1.0625,1.1875,1.3125,0
2741,Villarreal,Atletico Madrid,5,1,1.4375,1.5625,1.1875,1.0625,1
2752,Parma Calcio 1913,Milan,2,1,1.0,1.0,2.0,2.0,1
2753,Udinese Calcio,Lazio,2,1,1.0,1.0,3.0,1.0,1
2754,Inter,US Lecce,2,0,2.0,2.0,0.0,4.0,1
2755,AC Monza,Genoa CFC,0,1,0.0,0.0,2.0,2.0,2
2756,ACF Fiorentina,Venezia,0,0,1.0,1.0,1.0,3.0,0
2757,Torino,Atalanta BC,2,1,2.0,2.0,4.0,0.0,1
2758,Napoli,Bologna FC 1909,3,0,0.0,3.0,1.0,1.0,1
2759,Roma,Empoli,1,2,0.0,0.0,0.0,0.0,2
2760,Cagliari Calcio,Como 1907,1,1,0.0,0.0,0.0,3.0,0
2761,Hellas Verona,Juventus,0,3,3.0,0.0,3.0,0.0,2
2762,Venezia,Torino,0,1,0.5,1.5,2.0,1.5,2
2763,Inter,Atalanta BC,4,0,2.0,1.0,2.5,1.0,1
2764,Bologna FC 1909,Empoli,1,1,0.5,2.0,1.0,0.5,0
2765,US Lecce,Cagliari Calcio,1,0,0.0,3.0,0.5,0.5,1
2766,Lazio,Milan,2,2,2.0,1.5,1.5,2.0,0
2767,Napoli,Parma Calcio 1913,2,1,1.5,1.5,1.5,1.0,1
2768,ACF Fiorentina,AC Monza,2,2,0.5,0.5,0.0,0.5,0
2769,Genoa CFC,Hellas Verona,0,2,1.5,1.0,1.5,1.5,2
2770,Juventus,Roma,0,0,3.0,0.0,0.5,1.0,0
2771,Udinese Calcio,Como 1907,1,0,1.5,1.0,0.5,2.0,1
2772,Como 1907,Bologna FC 1909,2,2,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,0
2773,Empoli,Juventus,0,0,1.0,0.6666666666666666,2.0,0.0,0
2774,Milan,Venezia,4,0,1.6666666666666667,2.0,0.3333333333333333,1.3333333333333333,1
2775,Genoa CFC,Roma,1,1,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0
2776,Atalanta BC,ACF Fiorentina,3,2,1.6666666666666667,2.0,1.0,1.0,1
2777,Torino,US Lecce,0,0,1.6666666666666667,1.0,0.3333333333333333,2.0,0
2778,Cagliari Calcio,Napoli,0,4,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,2
2779,AC Monza,Inter,1,1,0.6666666666666666,1.0,2.6666666666666665,0.6666666666666666,0
2780,Parma Calcio 1913,Udinese Calcio,2,3,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2
2781,Lazio,Hellas Verona,2,1,2.0,1.6666666666666667,1.6666666666666667,1.0,1
2782,Cagliari Calcio,Empoli,0,2,0.3,1.8,0.9,0.6,2
2783,Hellas Verona,Torino,2,3,1.2,1.5,1.1,0.5,2
2784,Venezia,Genoa CFC,2,0,0.1,1.8,0.8,1.1,1
2785,Juventus,Napoli,0,0,1.3636363636363635,0.2727272727272727,2.7,0.6,0
2786,US Lecce,Parma Calcio 1913,2,2,0.3,1.0,1.6,1.9,0
2787,ACF Fiorentina,Lazio,2,1,1.3,1.6,1.8,1.6,1
2788,AC Monza,Bologna FC 1909,1,2,0.9,1.2,0.9090909090909091,1.1818181818181819,2
2789,Roma,Udinese Calcio,3,0,0.6,0.9,1.9,1.0,1
2790,Inter,Milan,1,2,1.7272727272727273,0.45454545454545453,2.1818181818181817,1.7272727272727273,2
2791,Atalanta BC,Como 1907,2,3,1.2727272727272727,1.8181818181818181,0.9,1.5,2
2792,Milan,US Lecce,3,0,2.1666666666666665,1.5,0.8181818181818182,1.0909090909090908,1
2793,Udinese Calcio,Inter,2,3,1.3636363636363635,1.5454545454545454,1.1666666666666667,0.9166666666666666,2
2794,Genoa CFC,Juventus,0,3,0.5454545454545454,1.5454545454545454,1.25,0.25,2
2795,Bologna FC 1909,Atalanta BC,1,1,1.1666666666666667,1.1666666666666667,1.6666666666666667,1.75,0
2796,Torino,Lazio,2,3,1.4545454545454546,0.8181818181818182,1.7272727272727273,1.6363636363636365,2
2797,Como 1907,Hellas Verona,3,2,1.4545454545454546,1.7272727272727273,1.6363636363636365,1.6363636363636365,1
2798,Roma,Venezia,2,1,1.1818181818181819,0.45454545454545453,0.6363636363636364,1.6363636363636365,1
2799,Empoli,ACF Fiorentina,0,0,1.0,0.36363636363636365,1.7272727272727273,1.7272727272727273,0
2800,Napoli,AC Monza,2,0,1.9090909090909092,0.5454545454545454,1.0909090909090908,1.4545454545454546,1
2801,Parma Calcio 1913,Cagliari Calcio,2,3,1.6363636363636365,2.090909090909091,0.09090909090909091,2.0,2
2802,Napoli,Como 1907,3,1,1.9166666666666667,0.3333333333333333,2.0833333333333335,1.9166666666666667,1
2803,Hellas Verona,Venezia,2,1,1.6666666666666667,2.25,0.8333333333333334,1.8333333333333333,1
2804,Udinese Calcio,US Lecce,1,0,1.5833333333333333,2.1666666666666665,0.5833333333333334,1.75,1
2805,Atalanta BC,Genoa CFC,5,1,1.8571428571428572,1.4285714285714286,0.5,1.8333333333333333,1
2806,Inter,Torino,3,2,2.357142857142857,1.0714285714285714,1.6666666666666667,1.5,1
2807,Juventus,Cagliari Calcio,1,1,1.9285714285714286,0.5,0.8333333333333334,2.1666666666666665,0
2808,Bologna FC 1909,Parma Calcio 1913,0,0,0.9285714285714286,1.3571428571428572,1.8333333333333333,2.3333333333333335,0
2809,Lazio,Empoli,2,1,2.0,1.6666666666666667,0.75,0.16666666666666666,1
2810,AC Monza,Roma,1,1,0.6666666666666666,1.5,1.5833333333333333,0.6666666666666666,0
2811,ACF Fiorentina,Milan,2,1,1.25,1.25,1.7857142857142858,1.0714285714285714,1
2812,Como 1907,Parma Calcio 1913,1,1,1.8461538461538463,2.1538461538461537,1.3846153846153846,1.6923076923076923,0
2813,Genoa CFC,Bologna FC 1909,2,2,0.5384615384615384,2.6923076923076925,0.6,1.1333333333333333,0
2814,Milan,Udinese Calcio,1,0,1.6,1.2666666666666666,1.2307692307692308,1.6923076923076923,1
2815,Juventus,Lazio,1,0,2.0,0.6666666666666666,2.0,1.6153846153846154,1
2816,Empoli,Napoli,0,1,0.9230769230769231,0.6153846153846154,1.8461538461538463,0.5384615384615384,2
2817,US Lecce,ACF Fiorentina,0,6,0.5384615384615384,1.8461538461538463,1.3076923076923077,0.9230769230769231,2
2818,Venezia,Atalanta BC,0,2,1.0,1.5384615384615385,2.466666666666667,1.1333333333333333,2
2819,Cagliari Calcio,Torino,3,2,1.0,1.6153846153846154,2.0,2.076923076923077,1
2820,Roma,Inter,0,1,1.5384615384615385,0.6923076923076923,2.6666666666666665,1.1333333333333333,2
2821,Hellas Verona,AC Monza,0,3,1.8461538461538463,2.0,0.6923076923076923,1.4615384615384615,2
2822,Udinese Calcio,Cagliari Calcio,2,0,1.1428571428571428,1.3571428571428572,1.5714285714285714,1.6428571428571428,1
2823,Torino,Como 1907,1,0,1.8571428571428572,2.2857142857142856,1.5,1.9285714285714286,1
2824,Napoli,US Lecce,1,0,1.9285714285714286,0.5,0.21428571428571427,2.7142857142857144,1
2825,Atalanta BC,Hellas Verona,6,1,1.9375,0.9375,1.4285714285714286,2.0714285714285716,1
2826,Parma Calcio 1913,Empoli,1,1,1.2142857142857142,1.5,0.5714285714285714,0.7857142857142857,0
2827,Lazio,Genoa CFC,3,0,1.7142857142857142,1.4285714285714286,0.9285714285714286,2.642857142857143,1
2828,AC Monza,Venezia,2,2,1.1428571428571428,1.0714285714285714,0.6428571428571429,1.8571428571428572,0
2829,Inter,Juventus,4,4,1.875,0.6875,1.125,0.5625,0
2830,ACF Fiorentina,Roma,5,1,2.2142857142857144,0.7142857142857143,1.0,0.8571428571428571,1
2831,Cagliari Calcio,Bologna FC 1909,0,2,1.0666666666666667,1.6666666666666667,0.75,1.375,2
2832,US Lecce,Hellas Verona,1,0,0.2,2.3333333333333335,1.2666666666666666,2.7333333333333334,1
2833,Milan,Napoli,0,2,1.75,1.125,1.7333333333333334,0.4666666666666667,2
2834,Empoli,Inter,0,3,0.7333333333333333,0.9333333333333333,2.125,1.1875,2
2835,Venezia,Udinese Calcio,3,2,0.8666666666666667,1.8666666666666667,1.2,0.8666666666666667,1
2836,Atalanta BC,AC Monza,2,0,2.375,0.875,1.4666666666666666,1.1333333333333333,1
2837,Juventus,Parma Calcio 1913,2,2,1.5625,1.1875,1.0666666666666667,1.2,0
2838,Genoa CFC,ACF Fiorentina,0,1,0.8666666666666667,2.6666666666666665,3.066666666666667,0.8666666666666667,2
2839,Como 1907,Lazio,1,5,1.0,1.7333333333333334,1.8,1.0666666666666667,2
2840,Roma,Torino,1,0,0.8666666666666667,1.6666666666666667,1.6666666666666667,1.7333333333333334,1
2841,Bologna FC 1909,US Lecce,1,0,1.125,1.1875,0.375,2.0625,1
2842,Udinese Calcio,Juventus,0,2,1.375,1.375,1.8125,1.5625,2
2843,AC Monza,Milan,0,1,1.25,1.3125,1.5625,1.125,2
2844,Napoli,Atalanta BC,0,3,1.625,0.3125,2.5,0.625,2
2845,Torino,ACF Fiorentina,0,1,1.3125,1.4375,2.8125,0.6875,2
2846,Hellas Verona,Roma,3,2,0.9375,2.625,0.875,1.4375,1
2847,Inter,Venezia,1,0,2.3125,1.1875,1.25,1.875,1
2848,Empoli,Como 1907,1,0,0.5625,1.1875,1.0,2.1875,1
2849,Parma Calcio 1913,Genoa CFC,0,1,1.375,1.5,0.6875,2.0625,2
2850,Lazio,Cagliari Calcio,2,1,2.375,1.0625,0.875,1.8125,1
2851,Genoa CFC,Como 1907,1,1,0.5,1.6875,0.875,2.0625,0
2852,US Lecce,Empoli,1,1,0.375,1.25,0.75,1.0625,0
2853,Venezia,Parma Calcio 1913,1,2,1.1875,1.625,1.1875,1.5,2
2854,Cagliari Calcio,Milan,3,3,0.6875,1.9375,1.4375,1.0625,0
2855,Juventus,Torino,2,0,1.6875,1.0625,0.9375,1.125,1
2856,Atalanta BC,Udinese Calcio,2,1,2.5,0.375,1.3125,1.5625,1
2857,ACF Fiorentina,Hellas Verona,3,1,2.1875,0.625,1.3125,2.625,1
2858,Roma,Bologna FC 1909,2,3,1.25,1.875,0.875,0.6875,2
2859,AC Monza,Lazio,0,1,0.875,1.5,2.5625,1.0625,2
2860,Inter,Napoli,1,1,2.0,0.625,1.5,0.6875,0
2861,Hellas Verona,Inter,0,5,1.375,2.25,1.75,0.6875,2
2862,Milan,Juventus,0,0,1.9375,1.1875,1.8125,0.8125,0
2863,Parma Calcio 1913,Atalanta BC,1,3,1.3125,1.5,2.5,0.375,2
2864,Genoa CFC,Cagliari Calcio,2,2,0.625,1.5,1.1875,2.1875,0
2865,Como 1907,ACF Fiorentina,0,2,1.0,2.0625,2.125,0.6875,2
2866,Torino,AC Monza,1,1,0.6875,1.4375,0.625,1.375,0
2867,Napoli,Roma,1,0,1.375,0.875,1.4375,1.6875,1
2868,Lazio,Bologna FC 1909,3,0,2.3125,0.9375,1.1875,1.0625,1
2869,Empoli,Udinese Calcio,1,1,0.6875,1.0625,1.125,1.875,0
2870,Venezia,US Lecce,0,1,1.125,1.75,0.5625,1.1875,2
2871,Cagliari Calcio,Hellas Verona,1,0,1.5625,2.25,1.25,3.0625,1
2872,Como 1907,AC Monza,1,1,0.875,1.75,0.6875,1.1875,0
2873,Milan,Empoli,3,0,1.6875,1.375,0.8125,0.8125,1
2874,Bologna FC 1909,Venezia,3,0,1.0625,1.75,0.75,1.625,1
2875,Udinese Calcio,Genoa CFC,0,2,1.0,1.6875,1.0,1.625,2
2876,Parma Calcio 1913,Lazio,3,1,1.1875,1.6875,2.125,0.6875,1
2877,Torino,Napoli,0,1,0.8125,1.5,1.1875,0.8125,2
2878,US Lecce,Juventus,1,1,0.5625,1.1875,1.0625,0.5625,0
2879,Roma,Atalanta BC,0,2,1.3125,1.875,3.3125,0.6875,2
2880,Inter,Parma Calcio 1913,3,1,2.1875,0.5625,1.625,1.5625,1
2881,Atalanta BC,Milan,2,1,3.125,0.5,1.875,0.9375,1
2882,Genoa CFC,Torino,0,0,1.1875,1.5625,0.8125,1.5625,0
2883,Juventus,Bologna FC 1909,2,2,0.9375,0.6875,1.25,1.375,0
2884,Roma,US Lecce,4,1,1.0,1.8125,0.75,1.25,1
2885,ACF Fiorentina,Cagliari Calcio,1,0,2.25,0.5625,1.625,1.75,1
2886,Hellas Verona,Empoli,1,4,0.8125,2.875,0.6875,1.375,2
2887,Venezia,Como 1907,2,2,0.75,1.8125,0.9375,1.6875,0
2888,Napoli,Lazio,0,1,1.125,0.4375,1.9375,1.0625,2
2889,AC Monza,Udinese Calcio,1,2,0.8125,1.1875,0.8125,1.6875,2
2890,Empoli,Torino,0,1,1.1875,1.4375,0.625,1.1875,2
2891,Cagliari Calcio,Atalanta BC,0,1,1.25,1.4375,2.625,1.0,2
2892,Udinese Calcio,Napoli,1,3,1.0625,1.4375,1.0,0.5,2
2893,Juventus,Venezia,2,2,1.625,1.0,0.875,1.9375,0
2894,US Lecce,AC Monza,2,1,0.6875,1.75,0.9375,1.3125,1
2895,Bologna FC 1909,ACF Fiorentina,1,0,1.375,1.0,2.1875,0.375,1
2896,Parma Calcio 1913,Hellas Verona,2,3,1.4375,1.875,0.75,3.0625,2
2897,Como 1907,Roma,2,0,1.0,1.8125,1.3125,1.625,1
2898,Milan,Genoa CFC,0,0,1.9375,1.125,1.0625,1.3125,0
2899,Lazio,Inter,0,6,1.9375,0.9375,1.75,0.6875,2
2900,Hellas Verona,Milan,0,1,1.1875,2.625,1.375,1.0625,2
2901,Torino,Bologna FC 1909,0,2,0.5625,0.875,1.1875,0.875,2
2902,Genoa CFC,Napoli,1,2,0.8125,0.875,1.3125,0.6875,2
2903,US Lecce,Lazio,1,2,0.9375,1.75,1.375,1.9375,2
2904,Roma,Parma Calcio 1913,5,0,1.1875,1.8125,1.5625,1.875,1
2905,Venezia,Cagliari Calcio,2,1,1.1875,2.0625,0.8125,1.25,1
2906,Atalanta BC,Empoli,3,2,2.1875,0.9375,1.0625,1.5,1
2907,AC Monza,Juventus,1,2,1.0,1.4375,1.625,1.0,2
2908,ACF Fiorentina,Udinese Calcio,1,2,1.6875,0.375,1.0,1.6875,2
2909,Inter,Como 1907,2,0,2.6875,0.6875,1.1875,1.4375,1
2910,Empoli,Genoa CFC,1,2,1.375,1.5625,0.6875,0.9375,2
2911,Parma Calcio 1913,AC Monza,2,1,1.1875,2.6875,1.0,1.625,1
2912,Cagliari Calcio,Inter,0,3,0.8125,1.5625,2.4375,0.3125,2
2913,Lazio,Atalanta BC,1,1,1.5,1.6875,2.375,1.1875,0
2914,Udinese Calcio,Torino,2,2,1.3125,1.625,0.4375,0.9375,0
2915,Napoli,Venezia,1,0,1.375,0.8125,1.5,1.75,1
2916,Juventus,ACF Fiorentina,2,2,1.625,0.8125,1.625,0.75,0
2917,Milan,Roma,1,1,1.4375,0.6875,2.0625,1.5,0
2918,Como 1907,US Lecce,2,0,1.0,1.5,1.0,1.9375,1
2919,Bologna FC 1909,Hellas Verona,2,3,1.1875,0.625,1.0625,2.625,2
2920,Venezia,Empoli,1,1,1.25,1.5625,1.0625,1.75,0
2921,ACF Fiorentina,Napoli,0,3,1.75,1.0625,1.5,0.6875,2
2922,Hellas Verona,Udinese Calcio,0,0,1.5,2.3125,1.4375,1.8125,0
2923,AC Monza,Cagliari Calcio,1,2,0.875,1.75,0.625,1.875,2
2924,US Lecce,Genoa CFC,0,0,0.875,1.4375,0.9375,1.0,0
2925,Torino,Parma Calcio 1913,0,0,0.6875,1.125,1.375,2.4375,0
2926,Roma,Lazio,2,0,1.75,1.5,1.5625,1.8125,1
2927,Lazio,Como 1907,1,1,1.375,1.4375,1.0625,1.1875,0
2928,Empoli,US Lecce,1,3,1.1875,1.75,0.625,1.25,2
2929,Udinese Calcio,Atalanta BC,0,0,1.1875,1.4375,2.125,1.0,0
2930,Torino,Juventus,1,1,0.5,1.125,1.625,1.1875,0
2931,Milan,Cagliari Calcio,1,1,1.3125,0.75,1.0,1.8125,0
2932,Genoa CFC,Parma Calcio 1913,1,0,0.9375,0.8125,1.0625,2.0,1
2933,Venezia,Inter,0,1,1.0625,1.375,2.8125,0.1875,2
2934,Bologna FC 1909,Roma,2,2,1.5,1.1875,2.0625,0.9375,0
2935,Napoli,Hellas Verona,2,0,1.625,0.5625,1.0625,1.6875,1
2936,AC Monza,ACF Fiorentina,2,1,0.8125,1.75,1.375,1.5,1
2937,Como 1907,Milan,1,2,1.0,1.3125,1.3125,0.875,2
2938,Atalanta BC,Juventus,1,1,1.875,1.0,1.5,1.0625,0
2939,Inter,Bologna FC 1909,2,2,2.1875,0.1875,1.75,1.5,0
2940,Roma,Genoa CFC,3,1,1.75,1.3125,1.0,0.5,1
2941,Bologna FC 1909,AC Monza,3,1,1.6875,1.75,1.0625,1.5625,1
2942,Juventus,Milan,2,0,1.3125,1.125,1.375,0.875,1
2943,Atalanta BC,Napoli,2,3,1.5625,0.875,1.625,0.4375,2
2944,ACF Fiorentina,Torino,1,1,1.125,1.5625,0.6875,1.0,0
2945,Cagliari Calcio,US Lecce,4,1,1.0625,1.625,1.0,1.1875,1
2946,Parma Calcio 1913,Venezia,1,1,0.9375,1.4375,0.625,1.3125,0
2947,Hellas Verona,Lazio,0,3,1.0625,1.875,1.0,1.4375,2
2948,Inter,Empoli,3,1,2.25,0.5625,1.125,1.75,1
2949,Como 1907,Udinese Calcio,4,1,1.125,1.125,0.8125,1.125,1
2950,Torino,Cagliari Calcio,2,0,0.625,0.875,1.75,1.3125,1
2951,Como 1907,Atalanta BC,1,2,1.625,1.25,2.1875,1.1875,2
2952,Napoli,Juventus,2,1,2.0625,0.625,1.3125,0.75,1
2953,Empoli,Bologna FC 1909,1,1,1.125,2.0625,2.0625,1.1875,0
2954,Milan,Parma Calcio 1913,3,2,1.125,0.875,0.875,1.4375,1
2955,Udinese Calcio,Roma,1,2,0.75,1.5,2.0625,1.1875,2
2956,US Lecce,Inter,0,4,1.1875,1.625,2.125,0.6875,2
2957,Lazio,ACF Fiorentina,1,2,1.3125,1.25,1.0,1.5,2
2958,Venezia,Hellas Verona,1,1,0.8125,1.3125,0.5,2.0625,0
2959,Genoa CFC,AC Monza,2,0,0.875,0.9375,1.125,1.8125,1
2960,Parma Calcio 1913,US Lecce,1,3,1.125,1.9375,1.125,2.3125,2
2961,AC Monza,Hellas Verona,0,1,1.0,1.875,0.625,2.0625,2
2962,Udinese Calcio,Venezia,3,2,0.875,1.75,0.8125,1.25,1
2963,Atalanta BC,Torino,1,1,2.3125,1.1875,1.0,0.75,0
2964,Bologna FC 1909,Como 1907,2,0,1.5,1.0625,1.625,1.4375,1
2965,Juventus,Empoli,4,1,0.9375,1.1875,1.125,2.0625,1
2966,ACF Fiorentina,Genoa CFC,2,1,1.3125,1.3125,1.1875,0.875,1
2967,Milan,Inter,1,1,1.375,1.125,2.5625,0.25,0
2968,Roma,Napoli,1,1,2.0625,1.1875,2.0,0.75,0
2969,Cagliari Calcio,Lazio,1,2,1.3125,1.375,1.4375,1.375,2
2970,ACF Fiorentina,Inter,3,0,1.375,1.1875,2.625,0.375,1
2971,Como 1907,Juventus,1,2,1.5,1.4375,1.5625,1.375,2
